Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
13989,05-10-2011 09:47,66,5,2026.06,3,4,4,344,At Risk
13990,10-05-2011 15:19,213,1,311.3,2,1,2,212,Lost Customers
13991,27-11-2011 16:18,12,6,852.88,5,4,3,543,At Risk
13992,09-11-2011 15:23,30,3,219.5,4,3,1,431,At Risk
13993,28-10-2011 09:06,43,19,6775.71,4,5,5,455,At Risk
13994,06-12-2011 11:05,4,6,2274.14,5,4,4,544,At Risk
13995,24-11-2011 14:22,15,14,3902.01,5,5,5,555,At Risk
13996,18-11-2010 16:27,386,2,895.76,2,2,3,223,Lost Customers
13997,08-07-2010 18:06,519,3,376.46,1,3,2,132,Others
13998,19-09-2010 10:20,447,3,566.7,1,3,2,132,Others
13999,29-11-2011 13:40,10,29,9502.26,5,5,5,555,At Risk
14000,12-05-2011 16:50,211,5,2046.34,2,4,4,244,At Risk
14001,25-10-2011 10:31,46,9,4228.85,4,5,5,455,At Risk
14002,28-07-2011 15:55,134,2,529.73,3,2,2,322,Lost Customers
14003,07-12-2009 08:53,733,1,209.41,1,1,1,111,Others
14004,27-10-2011 14:40,43,11,6258.45,4,5,5,455,At Risk
14005,30-11-2011 12:41,10,5,2874.72,5,4,4,544,At Risk
14006,16-08-2011 09:39,116,7,2196.67,3,4,4,344,At Risk
14007,15-07-2010 09:06,513,1,79.48,1,1,1,111,Others
14008,03-10-2010 13:09,432,1,509.04,1,1,2,112,Others
14009,25-05-2011 15:47,198,3,1099.91,2,3,3,233,At Risk
14010,23-05-2010 13:00,565,2,445.15,1,2,2,122,Others
14011,16-08-2010 15:31,480,2,457.82,1,2,2,122,Others
14012,07-03-2011 12:26,278,1,328.8,2,1,2,212,Lost Customers
14013,21-08-2011 15:01,110,5,1084.57,3,4,3,343,At Risk
14014,23-09-2011 13:18,77,3,1948.21,3,3,4,334,At Risk
14015,18-10-2011 10:02,53,1,917.34,4,1,3,413,Lost Customers
14016,01-07-2011 11:29,162,11,11403.41,3,5,5,355,At Risk
14017,17-05-2010 14:52,571,1,229.75,1,1,1,111,Others
14018,04-03-2010 14:23,645,1,367.15,1,1,2,112,Others
14019,24-10-2011 10:13,47,3,1421.61,4,3,4,434,At Risk
14020,23-11-2011 09:22,17,4,1249.01,5,3,4,534,At Risk
14021,07-07-2011 15:46,155,7,1716.58,3,4,4,344,At Risk
14022,28-04-2011 14:39,225,2,792.15,2,2,3,223,Lost Customers
14023,02-12-2011 13:58,7,2,584.07,5,2,2,522,Lost Customers
14024,10-08-2011 11:30,122,3,645.74,3,3,3,333,At Risk
14025,01-09-2010 10:11,465,8,4057.9,1,4,5,145,Champions
14026,26-08-2010 10:31,471,2,713.11,1,2,3,123,Others
14027,10-10-2011 09:01,61,1,104.82,3,1,1,311,Lost Customers
14028,07-06-2010 13:33,550,3,10396.5,1,3,5,135,Loyal Customers
14029,07-10-2011 14:46,63,2,467.66,3,2,2,322,Lost Customers
14030,21-11-2011 16:48,18,20,7521.8,5,5,5,555,At Risk
14031,02-12-2011 17:13,7,44,39019.51,5,5,5,555,At Risk
14032,07-12-2011 15:23,2,16,4546.41,5,5,5,555,At Risk
14033,02-06-2010 15:10,555,1,109.44,1,1,1,111,Others
14034,17-11-2011 14:02,22,3,648.89,4,3,3,433,At Risk
14035,11-11-2011 10:03,29,9,2794.75,4,5,4,454,At Risk
14036,28-02-2011 09:26,285,1,626.65,2,1,3,213,Lost Customers
14037,16-06-2011 13:57,176,6,836.95,3,4,3,343,At Risk
14038,22-09-2011 13:37,78,5,3069.88,3,4,5,345,At Risk
14039,06-11-2011 13:48,33,2,267.28,4,2,1,421,Lost Customers
14040,30-10-2011 12:42,41,35,12523.81,4,5,5,455,At Risk
14041,18-03-2011 13:25,266,1,141.41,2,1,1,211,Lost Customers
14042,14-12-2009 15:07,725,1,431.98,1,1,2,112,Others
14043,05-08-2010 18:18,491,2,302.6,1,2,2,122,Others
14044,13-11-2011 12:05,27,10,3077.7,4,5,5,455,At Risk
14045,22-08-2011 15:27,109,16,10986.63,3,5,5,355,At Risk
14046,28-02-2011 14:48,284,1,154.99,2,1,1,211,Lost Customers
14047,01-12-2011 11:43,9,14,3968.11,5,5,5,555,At Risk
14048,07-02-2011 14:53,305,3,748.69,2,3,3,233,At Risk
14049,23-11-2011 12:20,17,13,13023.4,5,5,5,555,At Risk
14050,08-11-2011 10:00,32,2,746.36,4,2,3,423,Lost Customers
14051,09-12-2011 10:20,1,37,21770.98,5,5,5,555,At Risk
14052,20-11-2011 12:30,20,2,466.66,4,2,2,422,Lost Customers
14053,07-08-2011 14:27,124,4,572.3,3,3,2,332,At Risk
14054,05-10-2011 15:49,65,1,92.46,3,1,1,311,Lost Customers
14055,25-08-2011 15:04,106,3,1520.96,3,3,4,334,At Risk
14056,08-12-2011 13:36,1,23,8152.71,5,5,5,555,At Risk
14057,16-11-2011 10:32,24,22,8346.66,4,5,5,455,At Risk
14058,03-09-2010 09:31,463,2,469.19,1,2,2,122,Others
14059,18-03-2011 10:06,267,1,183.6,2,1,1,211,Lost Customers
14060,05-12-2011 12:29,5,30,8898.24,5,5,5,555,At Risk
14061,20-07-2010 17:22,507,3,917.43,1,3,3,133,Loyal Customers
14062,30-11-2011 10:04,10,24,25585.65,5,5,5,555,At Risk
14063,27-09-2010 16:18,438,9,22710.2,1,5,5,155,Champions
14064,10-11-2011 13:14,29,15,3260.24,4,5,5,455,At Risk
14065,15-11-2010 16:13,389,3,891.02,2,3,3,233,At Risk
14066,18-03-2011 12:21,267,1,152.55,2,1,1,211,Lost Customers
14067,07-10-2011 10:21,64,2,374.7,3,2,2,322,Lost Customers
14068,23-01-2011 16:02,320,4,1516.72,2,3,4,234,At Risk
14069,13-07-2010 12:12,515,2,225.81,1,2,1,121,Others
14070,24-01-2010 12:27,685,1,321.6,1,1,2,112,Others
14071,06-12-2011 12:27,4,8,1437.57,5,4,4,544,At Risk
14072,11-02-2010 12:31,667,1,390.85,1,1,2,112,Others
14073,07-11-2011 15:49,32,1,151.04,4,1,1,411,Lost Customers
14074,26-03-2010 13:55,623,1,219.4,1,1,1,111,Others
14075,05-12-2011 08:38,5,6,1734.87,5,4,4,544,At Risk
14076,02-08-2011 15:19,129,1,118.67,3,1,1,311,Lost Customers
14077,30-10-2011 12:35,41,6,615.08,4,4,3,443,At Risk
14078,30-08-2011 12:16,102,9,1553.47,3,5,4,354,At Risk
14079,07-08-2011 12:10,125,2,618.73,3,2,3,323,Lost Customers
14080,07-11-2011 11:09,33,5,1115.68,4,4,3,443,At Risk
14081,10-02-2011 16:17,302,10,4867.57,2,5,5,255,At Risk
14082,10-12-2010 11:02,365,2,413.36,2,2,2,222,Lost Customers
14083,05-12-2011 13:14,4,11,1082.19,5,5,3,553,At Risk
14084,15-07-2010 14:36,512,1,150.5,1,1,1,111,Others
14085,07-12-2011 13:46,2,33,9720.67,5,5,5,555,At Risk
14086,03-09-2010 10:52,463,1,39.95,1,1,1,111,Others
14087,07-12-2011 12:41,3,3,829.47,5,3,3,533,At Risk
14088,29-11-2011 16:16,10,16,64036.8,5,5,5,555,At Risk
14089,14-10-2011 10:38,57,1,158.75,4,1,1,411,Lost Customers
14090,19-01-2011 10:51,325,1,76.32,2,1,1,211,Lost Customers
14091,23-02-2010 15:17,654,2,9530.08,1,2,5,125,Others
14092,02-12-2011 12:13,8,24,7229.45,5,5,5,555,At Risk
14093,27-11-2011 16:27,12,1,433.86,5,1,2,512,Lost Customers
14094,26-09-2010 11:58,440,1,311.77,1,1,2,112,Others
14095,17-12-2009 12:49,723,1,2.95,1,1,1,111,Others
14096,05-12-2011 17:17,4,17,65164.79,5,5,5,555,At Risk
14097,15-08-2010 14:20,481,2,422.86,1,2,2,122,Others
14098,03-11-2011 10:13,37,1,147.35,4,1,1,411,Lost Customers
14099,23-11-2011 13:53,16,20,5750.91,5,5,5,555,At Risk
14100,25-07-2011 11:01,138,1,191.95,3,1,1,311,Lost Customers
14101,27-09-2011 12:28,74,13,9961.93,3,5,5,355,At Risk
14102,04-12-2011 15:38,5,5,1105.88,5,4,3,543,At Risk
14104,08-07-2011 12:50,155,5,743.53,3,4,3,343,At Risk
14105,14-04-2011 17:58,239,5,5988.83,2,4,5,245,At Risk
14106,02-12-2009 14:09,737,1,214.8,1,1,1,111,Others
14107,19-10-2011 12:12,52,11,4877.3,4,5,5,455,At Risk
14108,09-11-2011 10:41,31,4,1044.96,4,3,3,433,At Risk
14109,28-09-2011 10:18,73,1,144.2,3,1,1,311,Lost Customers
14110,06-12-2011 12:26,4,33,12987.95,5,5,5,555,At Risk
14111,25-11-2011 13:44,14,4,692.85,5,3,3,533,At Risk
14112,17-11-2011 12:30,23,13,5834.59,4,5,5,455,At Risk
14113,06-12-2011 12:18,4,16,7092.61,5,5,5,555,At Risk
14114,11-03-2011 09:42,274,7,1364.09,2,4,4,244,At Risk
14115,26-07-2010 12:36,502,2,622.67,1,2,3,123,Others
14116,20-11-2011 10:29,20,5,1382.74,4,4,4,444,At Risk
14117,19-07-2011 09:49,144,1,90,3,1,1,311,Lost Customers
14118,07-10-2010 11:59,429,1,458.45,1,1,2,112,Others
14119,29-11-2010 10:33,376,2,183.37,2,2,1,221,Lost Customers
14121,06-12-2011 12:19,4,4,2780.15,5,3,4,534,At Risk
14122,29-10-2010 15:11,406,3,362.42,2,3,2,232,At Risk
14123,06-12-2009 15:35,733,1,436.18,1,1,2,112,Others
14124,16-09-2011 13:32,84,1,419.58,3,1,2,312,Lost Customers
14125,29-11-2011 12:47,11,3,2720.63,5,3,4,534,At Risk
14126,02-12-2011 11:45,8,4,1172.46,5,3,3,533,At Risk
14127,09-08-2011 10:49,123,6,1900.08,3,4,4,344,At Risk
14128,10-10-2011 12:00,61,3,924.21,3,3,3,333,At Risk
14129,08-12-2011 11:02,2,9,2591.34,5,5,4,554,At Risk
14130,24-01-2011 16:05,319,4,1858.77,2,3,4,234,At Risk
14131,01-03-2010 11:59,649,1,168.22,1,1,1,111,Others
14132,07-12-2011 13:35,2,11,3586.03,5,5,5,555,At Risk
14133,02-08-2011 11:34,130,4,911.14,3,3,3,333,At Risk
14134,22-11-2010 12:26,383,15,11123.35,2,5,5,255,At Risk
14135,08-12-2011 11:38,2,24,8839.67,5,5,5,555,At Risk
14136,04-11-2010 11:53,401,5,1570.81,2,4,4,244,At Risk
14137,13-01-2010 12:30,696,1,332.7,1,1,2,112,Others
14138,08-12-2011 12:44,2,2,965.88,5,2,3,523,Lost Customers
14139,24-10-2011 13:34,46,4,1086.8,4,3,3,433,At Risk
14140,06-12-2011 09:05,4,2,935.05,5,2,3,523,Lost Customers
14141,07-12-2011 09:53,3,4,915.13,5,3,3,533,At Risk
14142,01-12-2010 16:33,373,2,671.34,2,2,3,223,Lost Customers
14143,29-07-2011 09:48,134,1,115.8,3,1,1,311,Lost Customers
14144,10-08-2010 15:17,486,1,30.6,1,1,1,111,Others
14145,24-10-2011 12:10,47,7,7600.05,4,4,5,445,At Risk
14146,01-12-2011 10:18,9,12,9450.3,5,5,5,555,At Risk
14147,22-09-2011 18:10,78,9,2590.2,3,5,4,354,At Risk
14148,20-04-2011 12:02,234,2,466.29,2,2,2,222,Lost Customers
14149,03-05-2011 09:44,221,1,446.62,2,1,2,212,Lost Customers
14150,04-11-2011 10:05,36,2,658.64,4,2,3,423,Lost Customers
14151,04-02-2010 15:35,673,2,679.45,1,2,3,123,Others
14152,25-09-2011 12:54,75,7,1997.34,3,4,4,344,At Risk
14153,13-08-2010 14:35,483,1,233.4,1,1,1,111,Others
14154,14-04-2011 16:26,239,8,6460.7,2,4,5,245,At Risk
14155,18-03-2011 14:13,266,1,118.75,2,1,1,211,Lost Customers
14156,30-11-2011 10:54,10,156,313437.62,5,5,5,555,At Risk
14157,20-11-2011 11:32,20,5,978.69,4,4,3,443,At Risk
14158,30-10-2011 15:08,40,1,507.66,4,1,2,412,Lost Customers
14159,20-11-2011 12:36,20,20,7860.8,4,5,5,455,At Risk
14160,08-04-2010 14:30,610,7,8421.47,1,4,5,145,Champions
14161,08-05-2011 11:41,216,7,2996.93,2,4,5,245,At Risk
14162,19-06-2011 11:36,174,2,289.36,3,2,2,322,Lost Customers
14163,13-09-2011 15:18,87,5,2594.62,3,4,4,344,At Risk
14164,30-09-2011 12:24,71,2,1631.77,3,2,4,324,Lost Customers
14165,09-03-2011 12:39,276,1,120.44,2,1,1,211,Lost Customers
14166,22-07-2010 19:42,505,2,251.15,1,2,1,121,Others
14167,31-10-2011 14:29,39,8,1274.29,4,4,4,444,At Risk
14168,15-10-2010 10:49,421,2,370.45,1,2,2,122,Others
14169,05-10-2010 08:45,431,2,621.51,1,2,3,123,Others
14170,29-11-2010 13:10,375,3,570.18,2,3,2,232,At Risk
14171,02-09-2011 16:43,98,2,498.79,3,2,2,322,Lost Customers
14172,13-04-2010 13:26,605,3,369.02,1,3,2,132,Others
14173,29-11-2011 11:54,11,6,586,5,4,2,542,At Risk
14174,06-11-2011 13:17,33,1,134.46,4,1,1,411,Lost Customers
14175,11-10-2011 11:55,60,8,7678.88,3,4,5,345,At Risk
14176,15-02-2011 13:12,297,5,756.46,2,4,3,243,At Risk
14177,14-09-2011 15:11,86,13,2209.69,3,5,4,354,At Risk
14178,01-12-2011 12:01,9,7,1600.26,5,4,4,544,At Risk
14179,30-10-2011 12:07,41,2,701.57,4,2,3,423,Lost Customers
14180,29-11-2011 10:56,11,33,6117.5,5,5,5,555,At Risk
14181,25-10-2010 08:27,411,2,308.35,1,2,2,122,Others
14182,22-09-2010 11:45,444,4,678.77,1,3,3,133,Loyal Customers
14183,24-10-2010 14:45,411,2,278.34,1,2,1,121,Others
14184,04-10-2011 12:43,67,1,452.89,3,1,2,312,Lost Customers
14185,12-01-2011 13:52,331,1,197.65,2,1,1,211,Lost Customers
14186,08-10-2010 13:30,427,5,1550.63,1,4,4,144,Champions
14187,23-08-2010 12:06,474,1,123.5,1,1,1,111,Others
14188,09-11-2011 12:45,31,6,2054.36,4,4,4,444,At Risk
14189,07-12-2011 15:55,2,16,5503.15,5,5,5,555,At Risk
14190,11-02-2010 14:27,666,1,79.9,1,1,1,111,Others
14191,08-12-2011 09:23,2,15,4817.66,5,5,5,555,At Risk
14192,16-11-2010 17:44,388,1,293.74,2,1,2,212,Lost Customers
14193,03-10-2011 09:34,68,3,1210.19,3,3,3,333,At Risk
14194,05-12-2011 10:38,5,36,18670.59,5,5,5,555,At Risk
14195,22-05-2011 10:29,202,6,2615.6,2,4,4,244,At Risk
14196,25-08-2011 10:25,107,1,335.52,3,1,2,312,Lost Customers
14197,25-10-2010 10:01,411,1,390.05,1,1,2,112,Others
14198,21-11-2011 16:35,18,9,1569.73,5,5,4,554,At Risk
14199,05-05-2011 13:44,218,4,1091.7,2,3,3,233,At Risk
14200,01-04-2010 13:01,617,1,379.2,1,1,2,112,Others
14201,10-10-2011 13:27,60,10,1193.54,3,5,3,353,At Risk
14202,23-11-2010 17:13,381,3,847.76,2,3,3,233,At Risk
14203,07-11-2010 13:35,397,1,339.34,2,1,2,212,Lost Customers
14204,07-12-2011 13:38,2,4,1024.83,5,3,3,533,At Risk
14205,23-11-2011 10:55,17,9,2414.2,5,5,4,554,At Risk
14206,14-04-2011 16:38,239,3,1185.01,2,3,3,233,At Risk
14207,21-01-2010 09:33,688,1,157.8,1,1,1,111,Others
14208,06-09-2011 12:48,95,2,567.05,3,2,2,322,Lost Customers
14209,29-11-2011 10:18,11,15,4993.27,5,5,5,555,At Risk
14210,26-08-2011 12:36,106,16,5556.57,3,5,5,355,At Risk
14211,17-10-2011 13:23,53,18,4402.29,4,5,5,455,At Risk
14212,11-09-2011 12:45,90,2,2190.14,3,2,4,324,Lost Customers
14213,31-10-2010 10:37,405,1,1192.2,2,1,3,213,Lost Customers
14214,09-11-2011 10:31,31,5,1004.38,4,4,3,443,At Risk
14215,28-11-2011 12:19,12,9,3250.33,5,5,5,555,At Risk
14216,06-12-2011 14:56,3,5,2150.04,5,4,4,544,At Risk
14217,08-12-2011 11:53,2,23,3298.59,5,5,5,555,At Risk
14218,28-10-2011 10:00,43,1,169.48,4,1,1,411,Lost Customers
14219,05-12-2011 16:23,4,3,633.83,5,3,3,533,At Risk
14220,06-04-2011 13:23,247,4,1515,2,3,4,234,At Risk
14221,28-10-2011 13:42,42,17,6517.49,4,5,5,455,At Risk
14222,15-06-2011 16:42,177,1,683.17,3,1,3,313,Lost Customers
14223,08-09-2011 13:38,92,3,991.13,3,3,3,333,At Risk
14224,21-08-2011 13:24,110,9,1841.71,3,5,4,354,At Risk
14225,01-10-2010 10:32,435,4,2031.07,1,3,4,134,Loyal Customers
14226,11-11-2011 11:34,29,6,2985.13,4,4,5,445,At Risk
14227,13-11-2011 15:48,26,15,6368.71,4,5,5,455,At Risk
14228,28-09-2010 09:45,438,3,745.5,1,3,3,133,Loyal Customers
14229,19-10-2011 10:04,52,7,2594.04,4,4,4,444,At Risk
14230,30-09-2010 09:07,436,3,979.8,1,3,3,133,Loyal Customers
14231,09-06-2011 11:05,184,4,1235.62,3,3,4,334,At Risk
14232,28-10-2011 11:09,43,5,2048.07,4,4,4,444,At Risk
14233,21-10-2011 15:54,49,7,2904.27,4,4,4,444,At Risk
14234,17-11-2011 17:53,22,4,754.12,4,3,3,433,At Risk
14235,25-09-2011 14:37,75,9,4717.99,3,5,5,355,At Risk
14236,20-09-2011 09:13,81,5,1555.34,3,4,4,344,At Risk
14237,01-12-2010 13:20,373,2,471.14,2,2,2,222,Lost Customers
14238,17-01-2011 14:40,326,3,434.23,2,3,2,232,At Risk
14239,27-10-2011 14:40,43,21,4263.17,4,5,5,455,At Risk
14240,09-11-2011 13:45,30,3,1247.49,4,3,4,434,At Risk
14241,09-06-2011 11:46,184,2,333.7,3,2,2,322,Lost Customers
14242,19-04-2011 11:46,235,2,280.55,2,2,1,221,Lost Customers
14243,01-12-2011 11:12,9,17,7217.75,5,5,5,555,At Risk
14244,17-02-2010 11:40,661,1,366.42,1,1,2,112,Others
14245,04-05-2011 08:40,220,2,1693.45,2,2,4,224,Lost Customers
14246,21-08-2011 11:50,111,3,1474.06,3,3,4,334,At Risk
14247,06-03-2011 15:21,278,5,753.56,2,4,3,243,At Risk
14248,25-01-2011 14:45,318,3,1032.95,2,3,3,233,At Risk
14249,25-10-2010 12:34,411,12,5400.461,1,5,5,155,Champions
14250,02-12-2011 14:30,7,3,1904.05,5,3,4,534,At Risk
14251,08-12-2011 08:32,2,5,2879.7,5,4,4,544,At Risk
14252,23-11-2010 13:36,381,1,350.99,2,1,2,212,Lost Customers
14253,03-08-2010 14:55,493,2,363.4,1,2,2,122,Others
14254,03-10-2010 11:52,433,1,601.03,1,1,2,112,Others
14255,11-06-2010 15:54,546,1,1000.63,1,1,3,113,Others
14256,24-03-2011 13:17,260,5,2460.79,2,4,4,244,At Risk
14257,06-10-2011 16:54,64,9,5954.45,3,5,5,355,At Risk
14258,30-11-2011 15:27,9,25,32051.34,5,5,5,555,At Risk
14259,21-07-2011 10:44,142,1,120,3,1,1,311,Lost Customers
14260,25-08-2010 14:55,471,3,824.28,1,3,3,133,Loyal Customers
14261,20-10-2011 10:04,51,2,1163.45,4,2,3,423,Lost Customers
14262,01-12-2011 14:17,8,8,2618.23,5,4,4,544,At Risk
14263,12-10-2010 14:09,423,1,322.93,1,1,2,112,Others
14264,08-07-2011 10:20,155,6,1517.36,3,4,4,344,At Risk
14265,22-08-2011 13:32,109,4,1373.35,3,3,4,334,At Risk
14266,07-10-2010 13:32,428,1,40.56,1,1,1,111,Others
14267,30-06-2011 10:09,163,3,1516.24,3,3,4,334,At Risk
14268,26-08-2010 10:45,471,1,354.85,1,1,2,112,Others
14269,26-09-2010 12:53,439,1,295.73,1,1,2,112,Others
14270,12-01-2011 09:33,332,1,492.65,2,1,2,212,Lost Customers
14271,28-04-2011 12:47,226,2,214.18,2,2,1,221,Lost Customers
14272,27-09-2011 10:08,74,4,920.81,3,3,3,333,At Risk
14273,19-10-2011 13:20,51,4,559.97,4,3,2,432,At Risk
14274,22-01-2010 12:51,686,1,256.6,1,1,1,111,Others
14275,09-11-2010 09:06,396,6,1189.38,2,4,3,243,At Risk
14276,02-09-2011 09:45,99,7,2102.68,3,4,4,344,At Risk
14277,24-11-2011 15:01,15,9,17197.61,5,5,5,555,At Risk
14278,26-10-2010 12:07,410,1,205.83,2,1,1,211,Lost Customers
14279,07-07-2010 08:42,521,2,191.86,1,2,1,121,Others
14280,27-05-2011 10:37,197,1,134.04,2,1,1,211,Lost Customers
14281,27-10-2010 14:45,408,1,245.15,2,1,1,211,Lost Customers
14282,06-12-2011 17:04,3,25,7250.76,5,5,5,555,At Risk
14283,02-09-2010 14:46,463,4,628.44,1,3,3,133,Loyal Customers
14284,09-11-2011 08:11,31,3,1299.65,4,3,4,434,At Risk
14285,18-11-2011 14:50,21,8,3284.42,4,4,5,445,At Risk
14286,16-11-2011 10:34,24,7,8479.76,4,4,5,445,At Risk
14287,01-12-2011 13:25,8,3,176.63,5,3,1,531,At Risk
14288,10-05-2011 13:22,213,1,426.6,2,1,2,212,Lost Customers
14289,01-12-2011 11:44,9,6,911.26,5,4,3,543,At Risk
14290,28-11-2011 14:02,11,8,4516.56,5,4,5,545,At Risk
14291,08-12-2011 10:26,2,23,7904.1,5,5,5,555,At Risk
14292,02-12-2011 11:50,8,16,9226.25,5,5,5,555,At Risk
14293,06-12-2011 15:17,3,9,2903.01,5,5,4,554,At Risk
14294,28-10-2010 16:25,407,1,375.34,2,1,2,212,Lost Customers
14295,30-10-2011 15:50,40,5,2362.91,4,4,4,444,At Risk
14296,14-10-2010 14:14,421,2,456.4,1,2,2,122,Others
14297,22-11-2011 09:06,18,4,1305.33,5,3,4,534,At Risk
14298,01-12-2011 13:12,8,82,91194.49,5,5,5,555,At Risk
14299,01-12-2011 16:05,8,27,14070.25,5,5,5,555,At Risk
14300,21-11-2011 08:57,19,1,43.2,5,1,1,511,Lost Customers
14301,14-08-2011 15:33,117,4,1992.18,3,3,4,334,At Risk
14302,05-10-2010 08:10,431,3,742.9,1,3,3,133,Loyal Customers
14303,28-10-2010 15:37,407,2,277.94,2,2,1,221,Lost Customers
14304,01-05-2011 11:50,223,3,1725.01,2,3,4,234,At Risk
14305,29-09-2011 15:29,71,3,1858.96,3,3,4,334,At Risk
14306,19-10-2011 13:23,51,6,3151.4,4,4,5,445,At Risk
14307,12-09-2011 09:38,89,10,4287.92,3,5,5,355,At Risk
14308,08-06-2010 16:48,549,2,1147.02,1,2,3,123,Others
14309,01-12-2011 13:33,8,11,3780.81,5,5,5,555,At Risk
14310,03-10-2010 12:34,433,1,492.1,1,1,2,112,Others
14311,11-04-2011 10:14,243,2,516.45,2,2,2,222,Lost Customers
14312,24-10-2011 09:46,47,11,3090.29,4,5,5,455,At Risk
14314,25-08-2011 10:39,107,2,229.8,3,2,1,321,Lost Customers
14315,26-10-2011 12:06,45,8,3197.82,4,4,5,445,At Risk
14316,13-10-2010 16:31,422,5,1370.34,1,4,4,144,Champions
14317,06-10-2011 10:44,65,1,508.58,3,1,2,312,Lost Customers
14318,05-09-2010 15:32,460,1,158.02,1,1,1,111,Others
14319,11-10-2010 13:38,424,1,494.85,1,1,2,112,Others
14320,17-05-2011 09:24,207,5,1346.75,2,4,4,244,At Risk
14321,29-11-2011 09:47,11,7,2218.06,5,4,4,544,At Risk
14322,06-10-2010 15:17,429,4,474.1,1,3,2,132,Others
14323,17-08-2011 11:37,115,2,605.06,3,2,2,322,Lost Customers
14324,26-10-2010 11:44,410,2,701.61,2,2,3,223,Lost Customers
14325,19-05-2010 09:20,570,1,245.48,1,1,1,111,Others
14326,11-04-2011 15:04,242,3,940.98,2,3,3,233,At Risk
14327,29-06-2011 13:58,163,6,1894.93,3,4,4,344,At Risk
14328,27-09-2010 16:01,438,1,445.05,1,1,2,112,Others
14329,22-11-2011 15:50,17,15,9887.62,5,5,5,555,At Risk
14330,26-03-2010 09:10,624,1,200.63,1,1,1,111,Others
14331,07-08-2011 13:17,124,2,462.66,3,2,2,322,Lost Customers
14332,17-11-2011 11:54,23,5,1917.41,4,4,4,444,At Risk
14333,03-10-2011 10:38,68,1,415.2,3,1,2,312,Lost Customers
14334,23-11-2011 10:01,17,12,4318.48,5,5,5,555,At Risk
14335,23-11-2011 13:41,16,2,454.86,5,2,2,522,Lost Customers
14336,23-11-2011 11:40,17,4,1614.91,5,3,4,534,At Risk
14338,01-07-2011 14:08,161,3,928.1,3,3,3,333,At Risk
14339,11-04-2011 11:06,243,2,620.27,2,2,3,223,Lost Customers
14340,05-05-2011 09:44,219,1,134.7,2,1,1,211,Lost Customers
14341,25-10-2011 15:48,45,18,4452.02,4,5,5,455,At Risk
14342,18-11-2011 13:21,21,6,918.44,4,4,3,443,At Risk
14343,14-10-2010 13:05,421,4,1079.66,1,3,3,133,Loyal Customers
14344,04-08-2011 13:51,127,20,2993.05,3,5,5,355,At Risk
14345,01-11-2011 09:51,39,1,108.98,4,1,1,411,Lost Customers
14346,11-08-2011 09:47,121,5,2315.75,3,4,4,344,At Risk
14347,03-12-2009 10:49,737,1,82.6,1,1,1,111,Others
14348,24-03-2011 16:23,260,1,409.57,2,1,2,212,Lost Customers
14349,29-11-2011 15:39,10,1,133.5,5,1,1,511,Lost Customers
14350,10-03-2011 14:14,274,3,972.03,2,3,3,233,At Risk
14351,28-06-2011 11:56,165,1,51,3,1,1,311,Lost Customers
14352,05-07-2011 15:41,157,4,1078.96,3,3,3,333,At Risk
14353,08-05-2011 16:06,215,3,376.5,2,3,2,232,At Risk
14354,04-12-2011 11:32,6,2,163.62,5,2,1,521,Lost Customers
14355,09-12-2010 12:16,366,3,840.05,2,3,3,233,At Risk
14356,21-09-2011 09:18,80,2,701.23,3,2,3,323,Lost Customers
14357,27-10-2011 16:23,43,1,225.12,4,1,1,411,Lost Customers
14358,15-11-2010 15:51,389,2,400.06,2,2,2,222,Lost Customers
14359,20-11-2011 13:17,19,3,912.18,5,3,3,533,At Risk
14360,08-11-2011 09:12,32,4,2118.03,4,3,4,434,At Risk
14361,10-05-2010 12:29,579,1,214.71,1,1,1,111,Others
14362,17-11-2011 15:08,22,1,151.5,4,1,1,411,Lost Customers
14363,02-11-2010 17:01,402,2,227.47,2,2,1,221,Lost Customers
14364,23-08-2011 11:01,109,8,3717.35,3,4,5,345,At Risk
14365,10-11-2010 09:52,395,2,634.68,2,2,3,223,Lost Customers
14366,02-07-2010 17:23,525,1,136,1,1,1,111,Others
14367,01-12-2011 13:19,8,16,9227.82,5,5,5,555,At Risk
14368,24-01-2011 09:52,320,1,155,2,1,1,211,Lost Customers
14369,07-03-2010 15:47,642,2,469.13,1,2,2,122,Others
14370,15-09-2010 10:53,451,6,1175.78,1,4,3,143,Loyal Customers
14371,17-02-2011 16:35,295,1,100.5,2,1,1,211,Lost Customers
14372,22-09-2010 16:17,443,2,860.08,1,2,3,123,Others
14373,16-12-2010 15:40,358,1,76.55,2,1,1,211,Lost Customers
14374,16-06-2010 14:25,541,1,108,1,1,1,111,Others
14375,07-06-2011 13:44,185,3,1106.82,3,3,3,333,At Risk
14376,25-01-2010 15:36,683,1,215.46,1,1,1,111,Others
14377,01-06-2011 13:32,191,2,617.05,2,2,3,223,Lost Customers
14378,28-03-2010 12:22,622,1,131.25,1,1,1,111,Others
14379,26-10-2011 16:43,44,4,1265.16,4,3,4,434,At Risk
14380,26-01-2010 17:11,682,1,48.96,1,1,1,111,Others
14381,18-10-2011 17:10,52,2,625.94,4,2,3,423,Lost Customers
14382,13-11-2011 16:18,26,2,1193.63,4,2,3,423,Lost Customers
14383,01-11-2011 15:53,38,3,1247.69,4,3,4,434,At Risk
