Customer ID,Total_Revenue,Purchase_Frequency,CLV_Segment
17065,194.7,2,Low Value
17066,228.34,1,Low Value
17067,454.54,3,Low Value
17068,8987.68,47,High Value
17069,5517.2300000000005,14,High Value
17070,437.42,2,Low Value
17071,3793.71,13,Medium Value
17072,273.35,1,Low Value
17073,1446.09,4,Low Value
17074,203.05,1,Low Value
17075,2236.63,10,Low Value
17076,1242.75,6,Low Value
17077,306.0,1,Low Value
17078,378.2,2,Low Value
17079,118.80000000000001,1,Low Value
17080,957.53,7,Low Value
17081,949.39,6,Low Value
17082,4732.03,6,Medium Value
17083,4049.79,9,Medium Value
17084,5001.21,3,Medium Value
17085,7847.67,28,High Value
17086,2050.08,6,Low Value
17087,221.53,1,Low Value
17088,1991.01,4,Low Value
17089,128.45,1,Low Value
17090,3080.1800000000003,13,Medium Value
17091,7495.75,19,High Value
17092,5511.41,11,High Value
17093,235.88,1,Low Value
17094,402.20000000000005,2,Low Value
17095,2572.25,7,Medium Value
17096,3697.93,11,Medium Value
17097,1143.36,9,Low Value
17098,591.0699999999999,3,Low Value
17099,582.17,1,Low Value
17100,971.74,2,Low Value
17101,2507.05,7,Medium Value
17102,25.5,1,Low Value
17103,424.3,1,Low Value
17104,474.03,1,Low Value
17105,665.78,2,Low Value
17106,481.58,1,Low Value
17107,16052.72,10,High Value
17108,174.95,1,Low Value
17109,1291.71,8,Low Value
17110,499.9,3,Low Value
17111,459.58,2,Low Value
17112,197.57,1,Low Value
17113,2305.59,6,Medium Value
17114,801.12,8,Low Value
17115,2761.4900000000002,7,Medium Value
17116,389.78,1,Low Value
17117,116.19999999999999,1,Low Value
17118,157.02,1,Low Value
17119,606.91,2,Low Value
17120,307.46,1,Low Value
17121,314.74,1,Low Value
17122,570.5,4,Low Value
17123,977.17,3,Low Value
17124,294.24,1,Low Value
17125,230.5,1,Low Value
17126,2016.43,9,Low Value
17127,1155.0300000000002,5,Low Value
17128,157.09,1,Low Value
17129,31.85,1,Low Value
17131,2463.17,5,Medium Value
17132,1220.9099999999999,2,Low Value
17133,14622.33,12,High Value
17134,625.3,3,Low Value
17135,1722.18,10,Low Value
17136,231.68,1,Low Value
17137,1099.81,6,Low Value
17138,4417.27,7,Medium Value
17139,19566.76,25,High Value
17140,454.12,1,Low Value
17141,727.58,4,Low Value
17142,1275.25,4,Low Value
17143,880.97,2,Low Value
17144,984.57,2,Low Value
17145,3120.91,4,Medium Value
17146,5852.64,13,High Value
17147,3199.95,9,Medium Value
17148,124.88,1,Low Value
17149,143.10000000000002,1,Low Value
17150,1357.95,6,Low Value
17151,231.90000000000003,1,Low Value
17152,2016.5,4,Low Value
17153,213.78,1,Low Value
17154,329.34,1,Low Value
17155,892.46,7,Low Value
17156,591.87,1,Low Value
17157,5151.9,19,Medium Value
17158,1980.0,5,Low Value
17159,2099.59,5,Low Value
17160,10209.16,17,High Value
17161,856.01,1,Low Value
17162,1715.46,10,Low Value
17163,699.78,4,Low Value
17164,2467.35,7,Medium Value
17165,1794.32,6,Low Value
17166,206.34,2,Low Value
17167,867.11,3,Low Value
17168,400.2,1,Low Value
17169,1156.73,3,Low Value
17170,178.68,2,Low Value
17171,384.59,2,Low Value
17172,956.5699999999999,3,Low Value
17173,3766.6,8,Medium Value
17174,59.9,1,Low Value
17175,1443.69,4,Low Value
17176,902.3199999999999,3,Low Value
17177,119.5,1,Low Value
17178,432.96,1,Low Value
17179,1507.26,6,Low Value
17180,2236.77,11,Low Value
17181,309.85,3,Low Value
17182,321.3,2,Low Value
17183,3347.31,6,Medium Value
17184,198.41000000000003,2,Low Value
17185,229.46,3,Low Value
17186,144.0,2,Low Value
17187,467.71,2,Low Value
17188,4592.93,13,Medium Value
17189,953.63,5,Low Value
17190,1726.57,7,Low Value
17191,4310.34,15,Medium Value
17192,75.28,1,Low Value
17193,2310.04,9,Medium Value
17194,812.5,3,Low Value
17195,562.98,1,Low Value
17196,327.75,1,Low Value
17197,1013.01,1,Low Value
17198,692.22,3,Low Value
17199,135.04000000000002,1,Low Value
17200,356.71,4,Low Value
17201,1143.1,4,Low Value
17202,160.65,1,Low Value
17203,5564.09,10,High Value
17204,5504.6900000000005,9,High Value
17205,999.35,3,Low Value
17206,204.24,1,Low Value
17207,292.62,1,Low Value
17208,111.15,1,Low Value
17209,595.7,3,Low Value
17210,251.72,1,Low Value
17211,3773.35,13,Medium Value
17212,794.41,3,Low Value
17213,4869.400000000001,13,Medium Value
17214,1059.1200000000001,6,Low Value
17215,186.15,1,Low Value
17216,63.6,1,Low Value
17217,210.1,2,Low Value
17218,3891.39,18,Medium Value
17219,259.13,2,Low Value
17220,4457.31,21,Medium Value
17221,976.62,5,Low Value
17222,1579.51,6,Low Value
17223,558.04,3,Low Value
17224,100.86,1,Low Value
17225,131.15,1,Low Value
17226,895.47,3,Low Value
17227,1878.93,12,Low Value
17228,2820.03,13,Medium Value
17229,318.76,2,Low Value
17230,9388.49,18,High Value
17231,7064.8,25,High Value
17232,417.77,2,Low Value
17233,560.86,3,Low Value
17234,149.89000000000001,1,Low Value
17235,1562.98,8,Low Value
17236,1929.26,12,Low Value
17237,994.13,4,Low Value
17238,7331.67,32,High Value
17239,1189.45,4,Low Value
17240,130.6,1,Low Value
17241,2736.64,12,Medium Value
17242,2889.28,5,Medium Value
17243,20203.58,69,High Value
17244,1826.04,5,Low Value
17245,371.63,2,Low Value
17246,38.92,2,Low Value
17247,280.09000000000003,1,Low Value
17248,500.54,2,Low Value
17249,68.03,1,Low Value
17250,381.97,2,Low Value
17251,798.98,3,Low Value
17252,348.91,2,Low Value
17253,178.26,1,Low Value
17254,469.48,3,Low Value
17255,781.7,4,Low Value
17256,498.93,5,Low Value
17257,189.78,2,Low Value
17258,417.3,2,Low Value
17259,1452.39,6,Low Value
17260,120.95,1,Low Value
17261,221.59,1,Low Value
17262,2488.76,11,Medium Value
17263,63.440000000000005,1,Low Value
17264,268.28,1,Low Value
17265,550.01,2,Low Value
17266,501.71999999999997,5,Low Value
17267,317.2,2,Low Value
17268,1733.8899999999999,11,Low Value
17269,491.81,1,Low Value
17270,601.4499999999999,2,Low Value
17271,204.3,1,Low Value
17272,2148.63,4,Low Value
17273,141.12,1,Low Value
17274,573.22,2,Low Value
17275,114.1,1,Low Value
17276,502.49,1,Low Value
17277,1065.3500000000001,2,Low Value
17278,271.24,2,Low Value
17279,187.82999999999998,1,Low Value
17280,118.85999999999999,1,Low Value
17281,797.8499999999999,6,Low Value
17282,2308.54,5,Medium Value
17283,188.46,1,Low Value
17284,2788.06,8,Medium Value
17285,407.94,2,Low Value
17286,389.18,3,Low Value
17287,3826.86,21,Medium Value
17288,2468.43,11,Medium Value
17289,2041.8,9,Low Value
17290,1487.96,8,Low Value
17291,550.8000000000001,1,Low Value
17292,271.75,2,Low Value
17293,3750.63,17,Medium Value
17294,467.78999999999996,2,Low Value
17295,547.0,3,Low Value
17296,338.13,1,Low Value
17297,128.18,1,Low Value
17298,954.26,5,Low Value
17299,993.23,6,Low Value
17300,393.64,2,Low Value
17301,294.39,2,Low Value
17302,1135.63,5,Low Value
17303,250.04,1,Low Value
17304,111.5,1,Low Value
17305,2135.46,1,Low Value
17306,9782.35,21,High Value
17307,3999.8900000000003,11,Medium Value
17308,4511.76,2,Medium Value
17309,320.39,3,Low Value
17310,1025.1,2,Low Value
17311,3566.56,6,Medium Value
17312,644.3,3,Low Value
17313,2328.84,1,Medium Value
17314,4904.43,17,Medium Value
17315,9599.58,43,High Value
17316,124.45,1,Low Value
17317,2600.34,3,Medium Value
17318,157.32999999999998,1,Low Value
17319,29.1,1,Low Value
17320,2444.85,6,Medium Value
17321,1665.21,6,Low Value
17322,922.59,5,Low Value
17323,1551.04,12,Low Value
17324,2171.07,12,Low Value
17325,609.5699999999999,3,Low Value
17326,312.35,2,Low Value
17327,152.35,2,Low Value
17328,104.7,1,Low Value
17329,998.53,5,Low Value
17330,423.8,4,Low Value
17331,175.2,1,Low Value
17332,838.27,5,Low Value
17333,494.25,1,Low Value
17334,635.15,3,Low Value
17335,497.04,2,Low Value
17336,81.12,1,Low Value
17337,1981.06,4,Low Value
17338,11889.33,17,High Value
17339,302.36,3,Low Value
17340,19617.95,18,High Value
17341,1272.21,5,Low Value
17342,1227.54,4,Low Value
17343,1259.94,6,Low Value
17344,457.36,2,Low Value
17345,1586.6299999999999,10,Low Value
17346,4998.61,26,Medium Value
17347,228.96,1,Low Value
17348,2442.29,9,Medium Value
17349,772.41,5,Low Value
17350,1893.701,7,Low Value
17351,1988.23,12,Low Value
17352,36.25,1,Low Value
17353,3242.0,4,Medium Value
17354,3133.96,4,Medium Value
17355,273.31,1,Low Value
17356,946.47,5,Low Value
17357,384.39,2,Low Value
17358,861.01,5,Low Value
17359,284.46,2,Low Value
17360,1200.51,6,Low Value
17361,871.79,5,Low Value
17362,1024.04,7,Low Value
17363,920.46,3,Low Value
17364,11972.92,28,High Value
17365,8184.49,15,High Value
17366,1077.24,2,Low Value
17367,167.55,1,Low Value
17368,2758.29,14,Medium Value
17369,979.1999999999999,1,Low Value
17370,446.18,4,Low Value
17371,655.37,6,Low Value
17372,4347.31,28,Medium Value
17373,1167.5,7,Low Value
17374,727.11,3,Low Value
17375,660.55,4,Low Value
17376,453.64,4,Low Value
17377,17644.27,78,High Value
17378,10.95,1,Low Value
17379,389.71999999999997,1,Low Value
17380,645.0,3,Low Value
17381,36398.65,38,High Value
17382,902.28,8,Low Value
17383,304.09,2,Low Value
17384,507.55,3,Low Value
17385,256.11,1,Low Value
17386,2812.77,7,Medium Value
17387,746.81,2,Low Value
17388,2675.37,11,Medium Value
17389,57215.33,61,High Value
17390,149.3,1,Low Value
17391,508.8,2,Low Value
17392,585.92,3,Low Value
17393,381.15,2,Low Value
17394,203.86999999999998,1,Low Value
17395,97.5,1,Low Value
17396,8409.6,14,High Value
17397,1198.28,3,Low Value
17398,653.38,3,Low Value
17400,4623.28,8,Medium Value
17401,114.85,1,Low Value
17402,4635.5599999999995,23,Medium Value
17403,382.87,2,Low Value
17404,47781.12,23,High Value
17405,1031.41,3,Low Value
17406,4186.95,13,Medium Value
17407,552.9,1,Low Value
17408,316.09000000000003,3,Low Value
17409,7793.51,10,High Value
17410,1214.72,5,Low Value
17411,1425.38,5,Low Value
17412,4220.22,16,Medium Value
17413,560.14,2,Low Value
17414,2249.52,6,Medium Value
17415,507.84,1,Low Value
17416,17298.45,22,High Value
17417,164.18,1,Low Value
17418,670.0600000000001,3,Low Value
17419,6126.25,18,High Value
17420,953.58,6,Low Value
17421,1059.41,3,Low Value
17422,3594.76,11,Medium Value
17423,1118.95,3,Low Value
17425,759.17,2,Low Value
17426,8077.77,13,High Value
17427,100.8,1,Low Value
17428,31466.760000000002,45,High Value
17429,1357.46,5,Low Value
17430,622.57,4,Low Value
17431,403.3,1,Low Value
17432,1728.99,9,Low Value
17433,569.96,2,Low Value
17434,2373.82,7,Medium Value
17435,331.35,1,Low Value
17436,534.06,5,Low Value
17437,369.68,1,Low Value
17438,1422.77,5,Low Value
17439,325.74,1,Low Value
17440,323.58,4,Low Value
17441,293.35,1,Low Value
17442,4620.3,15,Medium Value
17443,534.24,1,Low Value
17444,2940.04,3,Medium Value
17446,120.9,2,Low Value
17447,541.53,2,Low Value
17448,14523.67,46,High Value
17449,4868.15,13,Medium Value
17450,244784.25,51,High Value
17451,1721.4,7,Low Value
17453,486.71999999999997,2,Low Value
17454,1547.94,10,Low Value
17455,131.7,1,Low Value
17456,975.5600000000001,2,Low Value
17457,5984.8099999999995,14,High Value
17458,529.58,2,Low Value
17459,657.3,2,Low Value
17460,2157.9700000000003,16,Low Value
17461,735.82,3,Low Value
17462,675.69,2,Low Value
17463,2535.26,7,Medium Value
17464,907.14,3,Low Value
17465,2542.79,7,Medium Value
17466,763.28,2,Low Value
17467,102.6,1,Low Value
17468,194.8,3,Low Value
17469,5051.25,17,Medium Value
17470,2626.47,11,Medium Value
17471,321.65000000000003,1,Low Value
17472,922.35,4,Low Value
17473,607.0,2,Low Value
17474,1047.0,1,Low Value
17475,194.37,1,Low Value
17476,489.86,2,Low Value
17477,1144.3,2,Low Value
17478,1272.8,2,Low Value
17479,389.26000000000005,1,Low Value
17480,882.23,2,Low Value
17481,1255.59,4,Low Value
17482,775.64,2,Low Value
17483,591.73,4,Low Value
17484,209.57,2,Low Value
17486,396.87,1,Low Value
17487,160.55,1,Low Value
17488,336.5,1,Low Value
17489,376.64,2,Low Value
17490,2750.5,9,Medium Value
17491,5653.67,17,High Value
17492,1122.42,3,Low Value
17493,100.91000000000001,1,Low Value
17494,54.699999999999996,1,Low Value
17495,806.72,3,Low Value
17496,1412.89,4,Low Value
17497,287.25,2,Low Value
17498,272.22,1,Low Value
17499,1341.39,2,Low Value
17500,1138.0,3,Low Value
17501,288.6,2,Low Value
17502,689.1,4,Low Value
17503,558.96,2,Low Value
17504,9490.17,18,High Value
17505,2435.48,5,Medium Value
17506,302.2,1,Low Value
17507,605.58,2,Low Value
17508,4579.23,8,Medium Value
17509,6083.64,8,High Value
17510,514.56,2,Low Value
17511,172132.87,60,High Value
17512,5467.820000000001,18,High Value
17513,1158.8,3,Low Value
17514,522.0,2,Low Value
17515,1602.51,9,Low Value
17516,947.5,6,Low Value
17517,153.94,1,Low Value
17518,329.42,2,Low Value
17519,4774.17,15,Medium Value
17520,546.81,1,Low Value
17521,1278.06,5,Low Value
17522,1070.71,5,Low Value
17523,652.74,4,Low Value
17524,539.14,3,Low Value
17525,1161.9,3,Low Value
17526,3939.24,12,Medium Value
17527,939.37,4,Low Value
17528,3628.5,8,Medium Value
17529,1240.25,2,Low Value
17530,2791.69,12,Medium Value
17531,1266.82,3,Low Value
17532,65.34,1,Low Value
17533,34.8,1,Low Value
17534,1668.83,5,Low Value
17535,164.4,1,Low Value
17536,364.83,3,Low Value
17537,887.67,2,Low Value
17538,98.42,1,Low Value
17539,1176.84,4,Low Value
17540,1590.6000000000001,6,Low Value
17541,119.86,1,Low Value
17542,340.85,3,Low Value
17543,120.05,1,Low Value
17544,944.82,3,Low Value
17545,1409.8600000000001,6,Low Value
17547,727.85,2,Low Value
17548,731.26,4,Low Value
17549,148.86,2,Low Value
17550,2506.64,9,Medium Value
17551,290.34,1,Low Value
17552,2786.77,12,Medium Value
17553,3757.6,4,Medium Value
17554,1952.45,5,Low Value
17555,1045.74,5,Low Value
17556,300.67,2,Low Value
17557,575.46,4,Low Value
17558,259.17,1,Low Value
17559,167.62,1,Low Value
17560,1895.8,8,Low Value
17561,703.02,4,Low Value
17562,1122.38,7,Low Value
17563,392.38,2,Low Value
17564,454.01,3,Low Value
17565,131.83,1,Low Value
17566,869.77,2,Low Value
17567,4838.08,9,Medium Value
17568,374.45,1,Low Value
17569,344.14,1,Low Value
17570,100.0,1,Low Value
17571,1630.91,5,Low Value
17572,652.21,10,Low Value
17573,380.6,3,Low Value
17574,185.65,1,Low Value
17575,171.7,1,Low Value
17576,8711.95,41,High Value
17577,348.75,2,Low Value
17578,1047.33,7,Low Value
17579,753.28,4,Low Value
17580,541.02,5,Low Value
17581,17951.17,43,High Value
17582,1446.95,5,Low Value
17583,135.95,1,Low Value
17584,5309.42,6,Medium Value
17585,2064.71,7,Low Value
17586,167.4,1,Low Value
17587,176.71,1,Low Value
17588,2939.55,7,Medium Value
17589,13837.94,18,High Value
17590,1468.02,3,Low Value
17591,2339.32,8,Medium Value
17592,148.3,1,Low Value
17593,8092.32,11,High Value
17594,2497.88,4,Medium Value
17595,386.69,2,Low Value
17596,4491.46,13,Medium Value
17597,3484.09,5,Medium Value
17598,409.98,1,Low Value
17599,52.05,1,Low Value
17600,161.67000000000002,1,Low Value
17601,413.08,2,Low Value
17602,7354.43,14,High Value
17603,1788.38,4,Low Value
17604,942.38,6,Low Value
17605,160.75,1,Low Value
17606,87.30000000000001,1,Low Value
17607,333.81,1,Low Value
17608,488.06,4,Low Value
17609,1887.8999999999999,11,Low Value
17610,1511.94,5,Low Value
17611,8337.53,28,High Value
17612,5394.86,18,Medium Value
17613,4544.55,14,Medium Value
17614,386.32,1,Low Value
17615,721.8,6,Low Value
17616,734.4,4,Low Value
17617,385.19,1,Low Value
17618,4001.64,11,Medium Value
17619,214.37,1,Low Value
17620,81.44,1,Low Value
17621,3175.12,6,Medium Value
17622,1130.21,2,Low Value
17623,2365.77,7,Medium Value
17624,1568.63,4,Low Value
17625,5978.9,8,High Value
17626,254.0,1,Low Value
17627,296.36,1,Low Value
17628,75.75,1,Low Value
17629,2455.52,10,Medium Value
17630,503.59999999999997,2,Low Value
17631,998.49,7,Low Value
17633,2057.39,7,Low Value
17634,2358.59,9,Medium Value
17635,1265.58,3,Low Value
17636,285.56,1,Low Value
17637,547.0600000000001,2,Low Value
17638,842.4,2,Low Value
17639,615.17,6,Low Value
17640,3168.94,6,Medium Value
17642,1824.49,5,Low Value
17643,439.7,2,Low Value
17644,6028.6,20,High Value
17646,3898.79,12,Medium Value
17647,331.65999999999997,3,Low Value
17648,2216.37,5,Low Value
17649,1578.89,3,Low Value
17650,166.08,1,Low Value
17651,5703.52,16,High Value
17652,4867.72,12,Medium Value
17653,1207.56,4,Low Value
17654,117.55,1,Low Value
17655,2976.38,9,Medium Value
17656,1674.69,5,Low Value
17657,126.0,1,Low Value
17658,595.42,2,Low Value
17659,3586.9900000000002,14,Medium Value
17660,342.22,2,Low Value
17662,412.92,2,Low Value
17663,5175.83,17,Medium Value
17664,1166.23,4,Low Value
17665,563.1,1,Low Value
17666,2047.8,5,Low Value
17667,3950.7,9,Medium Value
17668,347.75,2,Low Value
17669,6142.35,10,High Value
17670,205.7,1,Low Value
17671,2009.16,5,Low Value
17672,5778.63,7,High Value
17673,4173.88,13,Medium Value
17674,551.04,2,Low Value
17675,37642.48,70,High Value
17676,2448.64,10,Medium Value
17677,35058.46,54,High Value
17678,599.76,2,Low Value
17679,3577.61,7,Medium Value
17680,497.45,3,Low Value
17681,731.2,5,Low Value
17682,4065.28,11,Medium Value
17683,819.01,3,Low Value
17684,239.41,1,Low Value
17685,5454.95,12,Medium Value
17686,8296.81,9,High Value
17687,432.68,1,Low Value
17688,304.2,1,Low Value
17689,317.08,2,Low Value
17690,6963.8,20,High Value
17691,637.5500000000001,4,Low Value
17692,2975.8,12,Medium Value
17693,200.47,1,Low Value
17694,1695.97,3,Low Value
17695,1746.04,5,Low Value
17696,7679.59,27,High Value
17697,338.95,1,Low Value
17698,154.95,1,Low Value
17699,442.0,2,Low Value
17700,6679.97,14,High Value
17701,417.95,1,Low Value
17702,3144.04,6,Medium Value
17703,1094.84,4,Low Value
17704,885.19,2,Low Value
17705,2083.9,11,Low Value
17706,20272.15,31,High Value
17707,609.3000000000001,8,Low Value
17708,884.1800000000001,4,Low Value
17709,671.01,5,Low Value
17710,293.5,1,Low Value
17711,385.1,2,Low Value
17712,522.91,1,Low Value
17713,1198.09,4,Low Value
17714,1410.18,5,Low Value
17715,489.59999999999997,2,Low Value
17716,15956.97,24,High Value
17717,376.92,1,Low Value
17718,439.18,2,Low Value
17719,5396.04,15,Medium Value
17720,2666.91,10,Medium Value
17721,307.21000000000004,1,Low Value
17722,3520.2200000000003,5,Medium Value
17723,3378.4000000000005,7,Medium Value
17724,1033.0,3,Low Value
17725,3439.08,11,Medium Value
17726,1092.06,7,Low Value
17727,1060.25,1,Low Value
17728,4238.76,5,Medium Value
17729,438.65000000000003,1,Low Value
17730,7773.8,20,High Value
17731,1708.99,6,Low Value
17732,2166.42,8,Low Value
17733,692.19,2,Low Value
17734,1442.32,6,Low Value
17735,16790.33,26,High Value
17736,377.44,3,Low Value
17737,168.24,2,Low Value
17738,4183.56,13,Medium Value
17739,7730.59,18,High Value
17740,426.9,6,Low Value
17741,101.1,2,Low Value
17742,2098.48,11,Low Value
17743,229.2,1,Low Value
17744,2649.14,7,Medium Value
17745,600.34,2,Low Value
17746,904.1800000000001,4,Low Value
17747,71.4,1,Low Value
17748,358.15,1,Low Value
17749,1026.18,3,Low Value
17750,1710.45,9,Low Value
17751,157.85999999999999,1,Low Value
17752,80.64,1,Low Value
17753,382.06,4,Low Value
17754,4451.22,13,Medium Value
17756,728.75,3,Low Value
17757,9074.05,56,High Value
17758,4964.03,12,Medium Value
17759,1261.88,5,Low Value
17760,746.39,6,Low Value
17761,712.78,1,Low Value
17762,129.75,1,Low Value
17763,86.15,4,Low Value
17764,1513.57,5,Low Value
17765,524.0,4,Low Value
17766,299.61,2,Low Value
17767,413.05,2,Low Value
17768,3292.73,7,Medium Value
17769,7053.38,17,High Value
17770,1143.27,5,Low Value
17771,387.41,4,Low Value
17772,360.75,3,Low Value
17773,575.37,2,Low Value
17774,3273.83,9,Medium Value
17775,56.4,1,Low Value
17776,330.56,2,Low Value
17777,647.56,3,Low Value
17778,197.70000000000002,1,Low Value
17779,650.32,3,Low Value
17780,346.56,3,Low Value
17781,188.02,2,Low Value
17782,679.02,2,Low Value
17783,376.96,3,Low Value
17784,112.86,1,Low Value
17785,403.38,3,Low Value
17786,266.85,2,Low Value
17787,1817.54,4,Low Value
17788,1117.9,2,Low Value
17789,397.15,2,Low Value
17790,2779.41,20,Medium Value
17791,106.1,1,Low Value
17792,368.35,2,Low Value
17793,300.34,1,Low Value
17794,147.3,2,Low Value
17795,342.83,2,Low Value
17796,1236.39,7,Low Value
17797,1971.87,8,Low Value
17798,178.07,1,Low Value
17799,6246.93,20,High Value
17800,1187.21,9,Low Value
17801,770.03,3,Low Value
17802,4946.22,10,Medium Value
17803,184.66,1,Low Value
17804,383.78000000000003,3,Low Value
17805,927.03,2,Low Value
17806,546.04,1,Low Value
17807,437.87,3,Low Value
17808,262.64,4,Low Value
17809,10085.89,20,High Value
17810,373.16,2,Low Value
17811,9519.8,47,High Value
17812,911.99,7,Low Value
17813,1698.07,5,Low Value
17814,1609.37,2,Low Value
17815,591.96,1,Low Value
17816,96.11,6,Low Value
17817,788.15,6,Low Value
17818,124.78,1,Low Value
17819,6021.05,12,High Value
17820,180.60999999999999,1,Low Value
17821,334.62,1,Low Value
17822,2162.93,5,Low Value
17823,449.25,2,Low Value
17824,298.4,1,Low Value
17825,701.96,4,Low Value
17826,133.34,1,Low Value
17827,2376.17,6,Medium Value
17828,1820.09,4,Low Value
17829,4756.74,5,Medium Value
17830,398.7,3,Low Value
17831,35.400000000000006,1,Low Value
17832,155.37,1,Low Value
17833,338.46000000000004,1,Low Value
17834,689.6700000000001,2,Low Value
17835,342.24,3,Low Value
17836,110.21000000000001,1,Low Value
17837,1541.23,8,Low Value
17838,5604.64,13,High Value
17839,318.15,1,Low Value
17840,175.9,1,Low Value
17841,68545.25,211,High Value
17842,430.69,1,Low Value
17843,320.4,2,Low Value
17844,51.559999999999995,1,Low Value
17845,596.09,4,Low Value
17846,2033.1,1,Low Value
17847,129.69,2,Low Value
17848,3559.11,30,Medium Value
17849,1063.76,8,Low Value
17850,51208.87,155,High Value
17851,1552.35,6,Low Value
17852,657.8100000000001,5,Low Value
17853,1596.29,3,Low Value
17854,1068.5,6,Low Value
17855,208.97,1,Low Value
17856,1418.03,4,Low Value
17857,27347.04,24,High Value
17858,12518.65,30,High Value
17859,141.92000000000002,1,Low Value
17860,717.39,4,Low Value
17861,5088.29,18,Medium Value
17862,1254.89,4,Low Value
17863,5360.48,12,Medium Value
17864,876.57,5,Low Value
17865,26312.190000000002,46,High Value
17866,1134.95,3,Low Value
17867,1582.0500000000002,15,Low Value
17868,227.15,1,Low Value
17869,813.64,7,Low Value
17870,2753.29,13,Medium Value
17871,1068.95,5,Low Value
17872,235.87,1,Low Value
17873,6265.33,18,High Value
17874,683.46,6,Low Value
17875,167.1,1,Low Value
17876,3424.02,3,Medium Value
17877,237.61,1,Low Value
17878,1378.93,3,Low Value
17879,178.51999999999998,1,Low Value
17880,824.9200000000001,3,Low Value
17881,133.35000000000002,1,Low Value
17882,291.56,2,Low Value
17883,988.42,7,Low Value
17884,2698.47,20,Medium Value
17885,156.34,1,Low Value
17886,1572.55,6,Low Value
17887,111.35,1,Low Value
17888,1807.44,25,Low Value
17889,746.42,7,Low Value
17890,586.89,2,Low Value
17891,203.85999999999999,1,Low Value
17892,244.1,3,Low Value
17893,107.21,1,Low Value
17894,2304.58,18,Medium Value
17895,95.45,1,Low Value
17896,256.32,1,Low Value
17897,2099.89,9,Low Value
17898,299.18,4,Low Value
17899,154.55,1,Low Value
17900,112.19999999999999,2,Low Value
17901,260.08,3,Low Value
17902,216.39999999999998,1,Low Value
17903,381.09000000000003,1,Low Value
17904,181.07,1,Low Value
17905,2178.87,13,Low Value
17906,72.9,1,Low Value
17907,291.76,1,Low Value
17908,1142.47,5,Low Value
17909,110.05,1,Low Value
17910,261.7,1,Low Value
17911,366.23,1,Low Value
17912,374.55,6,Low Value
17913,3429.29,14,Medium Value
17914,329.36,1,Low Value
17915,225.78,1,Low Value
17916,43.87,2,Low Value
17917,335.03,3,Low Value
17918,396.39,3,Low Value
17919,1840.32,2,Low Value
17920,23581.78,54,High Value
17921,2394.36,10,Medium Value
17922,170.4,1,Low Value
17923,497.0,3,Low Value
17924,3257.7000000000003,8,Medium Value
17925,244.08,1,Low Value
17926,1035.49,5,Low Value
17927,294.0,1,Low Value
17928,341.24,3,Low Value
17929,3082.1,12,Medium Value
17930,4275.22,13,Medium Value
17931,3402.24,14,Medium Value
17932,1331.57,3,Low Value
17933,114.69,1,Low Value
17934,1049.15,3,Low Value
17935,686.14,7,Low Value
17936,380.13,1,Low Value
17937,4301.22,7,Medium Value
17938,144.29,1,Low Value
17939,99.14,1,Low Value
17940,30306.79,16,High Value
17941,1433.28,4,Low Value
17942,77.50000000000001,1,Low Value
17944,74.99,1,Low Value
17945,360.35,3,Low Value
17946,149.57999999999998,2,Low Value
17947,176.68,1,Low Value
17948,358.56000000000006,1,Low Value
17949,117314.08,118,High Value
17950,1166.29,7,Low Value
17951,1340.5800000000002,4,Low Value
17952,788.46,4,Low Value
17953,159.17000000000002,1,Low Value
17954,3804.38,19,Medium Value
17955,949.9,6,Low Value
17956,12.75,1,Low Value
17957,111.68,1,Low Value
17958,973.88,2,Low Value
17959,140.75,1,Low Value
17960,135.08,3,Low Value
17961,2866.74,100,Medium Value
17962,666.96,4,Low Value
17963,643.16,4,Low Value
17964,463.21,2,Low Value
17965,7006.65,29,High Value
17966,1963.92,10,Low Value
17967,223.42,2,Low Value
17968,590.4399999999999,4,Low Value
17969,2354.29,20,Medium Value
17970,562.79,1,Low Value
17971,161.94,1,Low Value
17972,135.19,1,Low Value
17973,337.04,1,Low Value
17974,1739.09,6,Low Value
17975,6696.33,24,High Value
17976,321.79,1,Low Value
17977,1511.45,2,Low Value
17978,1159.99,4,Low Value
17979,732.41,4,Low Value
17980,1012.72,4,Low Value
17981,239.12,1,Low Value
17982,138.18,1,Low Value
17983,171.71,1,Low Value
17984,1152.19,5,Low Value
17985,631.35,1,Low Value
17986,20.8,1,Low Value
17987,965.4399999999999,5,Low Value
17988,489.54,14,Low Value
17989,207.32999999999998,1,Low Value
17990,1527.6100000000001,6,Low Value
17991,300.3,3,Low Value
17992,252.88,1,Low Value
17993,225.99,1,Low Value
17994,2270.0299999999997,11,Medium Value
17995,495.48,3,Low Value
17996,482.33,3,Low Value
17997,1962.46,8,Low Value
17998,639.24,3,Low Value
17999,528.46,3,Low Value
18000,124.25,1,Low Value
18001,924.14,6,Low Value
18002,244.37,4,Low Value
18003,353.51,1,Low Value
18004,157.92,1,Low Value
18005,226.47,2,Low Value
18006,969.51,4,Low Value
18007,215.22,1,Low Value
18008,19759.079999999998,23,High Value
18009,2144.23,8,Low Value
18010,174.8,1,Low Value
18011,410.79,2,Low Value
18012,115.3,1,Low Value
18013,187.29,2,Low Value
18014,162.22,1,Low Value
18015,120.03,1,Low Value
